--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
Set #230 - Turnback Cave Swarm/Radar/GBA (rate=15) - Lanturn Lv35, Budew Lv35, Wailord Lv37, Mareep Lv37, Krabby Lv38, Bastiodon Lv38, Ho-Oh Lv38, Drifblim Lv38, Houndour Lv38, Donphan Lv38, Jynx Lv38, Shinx Lv38, Bidoof Lv38, Metang Lv38, Azelf Lv38, Dialga Lv38
Set #231 - Turnback Cave Grass/Cave (rate=15) - Pikachu Lv35, Shinx Lv35, Abra Lv36, Larvitar Lv37, Shroomish Lv37, Kabutops Lv37, Poliwrath Lv38, Croconaw Lv36, Zapdos Lv38, Azelf Lv38, Mudkip Lv38, Buneary Lv38
Set #232 - Turnback Cave Swarm/Radar/GBA (rate=15) - Froslass Lv35, Mankey Lv35, Drifloon Lv37, Houndour Lv37, Charmeleon Lv38, Misdreavus Lv38, Pupitar Lv38, Kabutops Lv38, Horsea Lv38, Smeargle Lv38, Typhlosion Lv38, Floatzel Lv38, Remoraid Lv38, Ekans Lv38, Pikachu Lv38, Whiscash Lv38
Set #233 - Turnback Cave Grass/Cave (rate=15) - Sharpedo Lv35, Blaziken Lv35, Mudkip Lv36, Latias Lv37, Glalie Lv37, Wartortle Lv37, Starmie Lv38, Torchic Lv36, Machamp Lv38, Illumise Lv38, Bellsprout Lv38, Ambipom Lv38
Set #234 - Turnback Cave Swarm/Radar/GBA (rate=15) - Oddish Lv35, Butterfree Lv35, Electivire Lv37, Dusknoir Lv37, Flaaffy Lv38, Mantyke Lv38, Articuno Lv38, Bonsly Lv38, Meowth Lv38, Larvitar Lv38, Ariados Lv38, Chingling Lv38, Leafeon Lv38, Staraptor Lv38, Omastar Lv38, Chimecho Lv38
Set #235 - ? Unknown ? Grass/Cave (rate=15) - Spheal Lv35, Slowbro Lv35, Tentacruel Lv36, Venomoth Lv37, Medicham Lv37, Budew Lv37, Nidoking Lv38, Milotic Lv36, Ekans Lv38, Blastoise Lv38, Exploud Lv38, Marowak Lv38
Set #236 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Yanma Lv35, Volbeat Lv35, Seviper Lv37, Murkrow Lv37, Lapras Lv38, Typhlosion Lv38, Magnezone Lv38, Dusclops Lv38, Slakoth Lv38, Magnezone Lv38, Feebas Lv38, Shaymin Lv38, Linoone Lv38, Rhydon Lv38, Sunflora Lv38, Breloom Lv38
Set #237 - ? Unknown ? Grass/Cave (rate=15) - Hitmontop Lv45, Shiftry Lv45, Kingdra Lv46, Seel Lv45, Dialga Lv47, Palkia Lv46, Breloom Lv47, Marill Lv46, Jumpluff Lv47, Slowking Lv45, Mawile Lv48, Tentacool Lv47
Set #238 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Dustox Lv45, Riolu Lv45, Unown Lv47, Lombre Lv46, Marowak Lv48, Steelix Lv47, Politoed Lv47, Numel Lv45, Farfetch’D Lv47, Froslass Lv45, Lanturn Lv47, Deoxys Lv45, Poliwhirl Lv47, Hoppip Lv45, Weepinbell Lv47, Teddiursa Lv45
Set #239 - ? Unknown ? Grass/Cave (rate=15) - Tentacruel Lv45, Exeggutor Lv45, Cradily Lv46, Grotle Lv45, Hariyama Lv47, Azurill Lv46, Steelix Lv47, Palkia Lv46, Heracross Lv47, Nidorino Lv45, Masquerain Lv48, Dragonite Lv47
Set #240 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Glaceon Lv45, Ledian Lv45, Sunflora Lv47, Magby Lv46, Squirtle Lv48, Cascoon Lv47, Delibird Lv47, Wailmer Lv45, Dialga Lv47, Cresselia Lv45, Claydol Lv47, Bidoof Lv45, Sudowoodo Lv47, Baltoy Lv45, Wormadam Lv47, Bidoof Lv45
Set #241 - ? Unknown ? Grass/Cave (rate=15) - Magikarp Lv45, Slowbro Lv45, Shaymin Lv46, Lapras Lv45, Wailord Lv47, Voltorb Lv46, Aron Lv47, Manectric Lv46, Slowpoke Lv47, Tentacool Lv45, Pineco Lv48, Entei Lv47
Set #242 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Smeargle Lv45, Blissey Lv45, Hitmontop Lv47, Tangrowth Lv46, Raikou Lv48, Chinchou Lv47, Swablu Lv47, Regice Lv45, Lickilicky Lv47, Politoed Lv45, Gastly Lv47, Carvanha Lv45, Sableye Lv47, Marshtomp Lv45, Phione Lv47, Machop Lv45
Set #243 - ? Unknown ? Grass/Cave (rate=15) - Gastrodon Lv45, Misdreavus Lv45, Giratina Lv46, Tauros Lv45, Flaaffy Lv47, Kangaskhan Lv46, Lileep Lv47, Luxray Lv46, Nidoqueen Lv47, Vespiquen Lv45, Politoed Lv48, Rampardos Lv47
Set #244 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Quilava Lv45, Registeel Lv45, Metapod Lv47, Claydol Lv46, Igglybuff Lv48, Magnemite Lv47, Miltank Lv47, Primeape Lv45, Sudowoodo Lv47, Skuntank Lv45, Heracross Lv47, Combee Lv45, Houndour Lv47, Vaporeon Lv45, Qwilfish Lv47, Skiploom Lv45
Set #245 - ? Unknown ? Grass/Cave (rate=15) - Sandshrew Lv45, Delcatty Lv45, Combusken Lv46, Jynx Lv45, Skorupi Lv47, Furret Lv46, Suicune Lv47, Hoppip Lv46, Beldum Lv47, Phione Lv45, Skuntank Lv48, Houndour Lv47
Set #246 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Exeggutor Lv45, Hariyama Lv45, Altaria Lv47, Swablu Lv46, Nidoran♂ Lv48, Zapdos Lv47, Elekid Lv47, Manaphy Lv45, Kingdra Lv47, Golbat Lv45, Sudowoodo Lv47, Purugly Lv45, Pidgey Lv47, Staryu Lv45, Loudred Lv47, Mamoswine Lv45
Set #247 - ? Unknown ? Grass/Cave (rate=15) - Togepi Lv45, Turtwig Lv45, Nidoran♂ Lv46, Politoed Lv45, Carnivine Lv47, Silcoon Lv46, Phanpy Lv47, Snorlax Lv46, Bibarel Lv47, Starly Lv45, Feraligatr Lv48, Gardevoir Lv47
Set #248 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Shuckle Lv45, Rayquaza Lv45, Kadabra Lv47, Munchlax Lv46, Hitmonchan Lv48, Nidoran♀ Lv47, Wailord Lv47, Misdreavus Lv45, Ivysaur Lv47, Kricketune Lv45, Hoppip Lv47, Kyogre Lv45, Tangela Lv47, Gorebyss Lv45, Lunatone Lv47, Chansey Lv45
Set #249 - ? Unknown ? Grass/Cave (rate=15) - Mamoswine Lv45, Tangela Lv45, Mothim Lv46, Ninetales Lv45, Crobat Lv47, Sentret Lv46, Meowth Lv47, Charizard Lv46, Goldeen Lv47, Corsola Lv45, Abomasnow Lv48, Persian Lv47
Set #250 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Heracross Lv45, Drifloon Lv45, Nidoking Lv47, Phione Lv46, Magnemite Lv48, Ursaring Lv47, Ludicolo Lv47, Slowking Lv45, Shaymin Lv47, Rhyperior Lv45, Roselia Lv47, Grimer Lv45, Donphan Lv47, Spheal Lv45, Lairon Lv47, Jynx Lv45
Set #251 - ? Unknown ? Grass/Cave (rate=15) - Nidoran♀ Lv45, Zubat Lv45, Whismur Lv46, Claydol Lv45, Roserade Lv47, Bronzor Lv46, Nuzleaf Lv47, Drifblim Lv46, Goldeen Lv47, Manectric Lv45, Heatran Lv48, Deoxys Lv47
Set #252 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Gligar Lv45, Gabite Lv45, Sentret Lv47, Mudkip Lv46, Ludicolo Lv48, Poliwhirl Lv47, Snorunt Lv47, Geodude Lv45, Shellos Lv47, Diglett Lv45, Ninetales Lv47, Shaymin Lv45, Poliwrath Lv47, Mewtwo Lv45, Farfetch’D Lv47, Cacturne Lv45
Set #253 - ? Unknown ? Grass/Cave (rate=15) - Poliwrath Lv45, Jynx Lv45, Ampharos Lv46, Nidoqueen Lv45, Arcanine Lv47, Gorebyss Lv46, Arcanine Lv47, Palkia Lv46, Electabuzz Lv47, Prinplup Lv45, Poliwrath Lv48, Barboach Lv47
Set #254 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Phione Lv45, Hippowdon Lv45, Ralts Lv47, Groudon Lv46, Kricketot Lv48, Mightyena Lv47, Sunflora Lv47, Latios Lv45, Jynx Lv47, Chatot Lv45, Nosepass Lv47, Umbreon Lv45, Rattata Lv47, Lickilicky Lv45, Palkia Lv47, Omastar Lv45
Set #255 - ? Unknown ? Grass/Cave (rate=15) - Ivysaur Lv45, Trapinch Lv45, Houndour Lv46, Drapion Lv45, Snover Lv47, Azumarill Lv46, Cleffa Lv47, Sudowoodo Lv46, Gulpin Lv47, Primeape Lv45, Phione Lv48, Cacnea Lv47
Set #256 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Clefairy Lv45, Chimecho Lv45, Purugly Lv47, Rampardos Lv46, Spearow Lv48, Kricketune Lv47, Minun Lv47, Dunsparce Lv45, Walrein Lv47, Ursaring Lv45, Charmeleon Lv47, Kyogre Lv45, Croagunk Lv47, Minun Lv45, Mesprit Lv47, Gastly Lv45
Set #257 - ? Unknown ? Grass/Cave (rate=15) - Toxicroak Lv45, Togekiss Lv45, Lanturn Lv46, Giratina Lv45, Slowpoke Lv47, Dugtrio Lv46, Jynx Lv47, Carnivine Lv46, Spiritomb Lv47, Smoochum Lv45, Buneary Lv48, Bronzor Lv47
Set #258 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Mr. Mime Lv45, Shedinja Lv45, Articuno Lv47, Rhyhorn Lv46, Chimchar Lv48, Mankey Lv47, Whiscash Lv47, Drapion Lv45, Anorith Lv47, Magcargo Lv45, Noctowl Lv47, Cleffa Lv45, Toxicroak Lv47, Kakuna Lv45, Swampert Lv47, Tyrogue Lv45
Set #259 - ? Unknown ? Grass/Cave (rate=15) - Dewgong Lv45, Skiploom Lv45, Scyther Lv46, Chimecho Lv45, Seviper Lv47, Skorupi Lv46, Vigoroth Lv47, Rayquaza Lv46, Happiny Lv47, Budew Lv45, Mareep Lv48, Chinchou Lv47
Set #260 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Munchlax Lv45, Hitmonlee Lv45, Onix Lv47, Snubbull Lv46, Garchomp Lv48, Dragonair Lv47, Jumpluff Lv47, Crobat Lv45, Groudon Lv47, Dratini Lv45, Dialga Lv47, Arbok Lv45, Seedot Lv47, Typhlosion Lv45, Murkrow Lv47, Shinx Lv45
Set #261 - ? Unknown ? Grass/Cave (rate=15) - Registeel Lv45, Mawile Lv45, Graveler Lv46, Budew Lv45, Lairon Lv47, Altaria Lv46, Shiftry Lv47, Tropius Lv46, Mankey Lv47, Wobbuffet Lv45, Spoink Lv48, Garchomp Lv47
Set #262 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Machamp Lv45, Rapidash Lv45, Bronzong Lv47, Hypno Lv46, Feraligatr Lv48, Lugia Lv47, Palkia Lv47, Skarmory Lv45, Glalie Lv47, Chansey Lv45, Graveler Lv47, Lopunny Lv45, Sunkern Lv47, Flareon Lv45, Gloom Lv47, Vulpix Lv45
Set #263 - ? Unknown ? Grass/Cave (rate=15) - Flygon Lv45, Shuckle Lv45, Lickitung Lv46, Clefable Lv45, Aggron Lv47, Croagunk Lv46, Kricketune Lv47, Snorunt Lv46, Illumise Lv47, Magneton Lv45, Slowking Lv48, Gligar Lv47
Set #264 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Arbok Lv45, Mesprit Lv45, Nidorino Lv47, Huntail Lv46, Mightyena Lv48, Magnezone Lv47, Meowth Lv47, Vulpix Lv45, Weavile Lv47, Flareon Lv45, Pidgeotto Lv47, Beautifly Lv45, Porygon-Z Lv47, Cherubi Lv45, Linoone Lv47, Ivysaur Lv45
Set #265 - ? Unknown ? Grass/Cave (rate=15) - Grovyle Lv45, Sableye Lv45, Scyther Lv46, Magmortar Lv45, Lotad Lv47, Stunky Lv46, Baltoy Lv47, Hippopotas Lv46, Tangrowth Lv47, Meganium Lv45, Mightyena Lv48, Froslass Lv47
Set #266 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Shedinja Lv45, Zigzagoon Lv45, Piplup Lv47, Dunsparce Lv46, Vigoroth Lv48, Ho-Oh Lv47, Baltoy Lv47, Regigigas Lv45, Milotic Lv47, Psyduck Lv45, Surskit Lv47, Trapinch Lv45, Lunatone Lv47, Lopunny Lv45, Skitty Lv47, Crobat Lv45
Set #267 - ? Unknown ? Grass/Cave (rate=15) - Stantler Lv45, Arbok Lv45, Kricketune Lv46, Toxicroak Lv45, Arceus Lv47, Metagross Lv46, Solrock Lv47, Gliscor Lv46, Shellder Lv47, Nuzleaf Lv45, Bayleef Lv48, Wingull Lv47
Set #268 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Solrock Lv45, Cubone Lv45, Rampardos Lv47, Carvanha Lv46, Mime Jr. Lv48, Ninetales Lv47, Raticate Lv47, Crobat Lv45, Latios Lv47, Slowking Lv45, Omastar Lv47, Salamence Lv45, Combusken Lv47, Typhlosion Lv45, Lumineon Lv47, Torkoal Lv45
Set #269 - ? Unknown ? Grass/Cave (rate=15) - Camerupt Lv45, Porygon Lv45, Espeon Lv46, Rhyhorn Lv45, Jolteon Lv47, Wurmple Lv46, Surskit Lv47, Yanmega Lv46, Jynx Lv47, Starmie Lv45, Froslass Lv48, Butterfree Lv47
Set #270 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Porygon2 Lv45, Finneon Lv45, Granbull Lv47, Armaldo Lv46, Finneon Lv48, Remoraid Lv47, Quagsire Lv47, Lumineon Lv45, Metapod Lv47, Bastiodon Lv45, Croagunk Lv47, Golem Lv45, Illumise Lv47, Girafarig Lv45, Numel Lv47, Onix Lv45
Set #271 - ? Unknown ? Grass/Cave (rate=15) - Ampharos Lv45, Armaldo Lv45, Noctowl Lv46, Golem Lv45, Ludicolo Lv47, Croagunk Lv46, Latios Lv47, Seviper Lv46, Victreebel Lv47, Phanpy Lv45, Golem Lv48, Mudkip Lv47
Set #272 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Luvdisc Lv45, Magneton Lv45, Kingdra Lv47, Salamence Lv46, Torkoal Lv48, Plusle Lv47, Drifblim Lv47, Huntail Lv45, Manectric Lv47, Aipom Lv45, Skitty Lv47, Porygon Lv45, Anorith Lv47, Gabite Lv45, Golbat Lv47, Teddiursa Lv45
Set #273 - ? Unknown ? Grass/Cave (rate=15) - Hypno Lv45, Makuhita Lv45, Trapinch Lv46, Voltorb Lv45, Moltres Lv47, Probopass Lv46, Spheal Lv47, Blastoise Lv46, Mewtwo Lv47, Staryu Lv45, Feraligatr Lv48, Spinda Lv47
Set #274 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Kangaskhan Lv45, Bulbasaur Lv45, Silcoon Lv47, Bastiodon Lv46, Golbat Lv48, Togepi Lv47, Igglybuff Lv47, Slugma Lv45, Bastiodon Lv47, Cherubi Lv45, Pidgey Lv47, Zangoose Lv45, Rotom Lv47, Shellos Lv45, Budew Lv47, Armaldo Lv45
Set #275 - ? Unknown ? Grass/Cave (rate=15) - Torchic Lv45, Alakazam Lv45, Mightyena Lv46, Granbull Lv45, Gastrodon Lv47, Donphan Lv46, Spiritomb Lv47, Eevee Lv46, Buizel Lv47, Wooper Lv45, Bibarel Lv48, Drowzee Lv47
Set #276 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Shaymin Lv45, Metapod Lv45, Tauros Lv47, Torterra Lv46, Krabby Lv48, Tentacool Lv47, Shuppet Lv47, Venonat Lv45, Croconaw Lv47, Golem Lv45, Porygon2 Lv47, Elekid Lv45, Roselia Lv47, Exploud Lv45, Gallade Lv47, Gardevoir Lv45
Set #277 - ? Unknown ? Grass/Cave (rate=15) - Camerupt Lv45, Nidoking Lv45, Wynaut Lv46, Stunky Lv45, Geodude Lv47, Numel Lv46, Jolteon Lv47, Miltank Lv46, Metapod Lv47, Ekans Lv45, Raticate Lv48, Lombre Lv47
Set #278 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Venonat Lv45, Minun Lv45, Vibrava Lv47, Sunkern Lv46, Numel Lv48, Bronzong Lv47, Carnivine Lv47, Shinx Lv45, Combusken Lv47, Rattata Lv45, Smeargle Lv47, Jirachi Lv45, Jirachi Lv47, Tauros Lv45, Bronzong Lv47, Skuntank Lv45
Set #279 - ? Unknown ? Grass/Cave (rate=15) - Minun Lv45, Jynx Lv45, Zangoose Lv46, Smoochum Lv45, Prinplup Lv47, Claydol Lv46, Cacnea Lv47, Metagross Lv46, Bronzor Lv47, Buizel Lv45, Azelf Lv48, Squirtle Lv47
Set #280 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Chingling Lv45, Regice Lv45, Zangoose Lv47, Altaria Lv46, Geodude Lv48, Geodude Lv47, Probopass Lv47, Glalie Lv45, Rapidash Lv47, Shuckle Lv45, Beautifly Lv47, Pinsir Lv45, Wooper Lv47, Voltorb Lv45, Wigglytuff Lv47, Riolu Lv45
Set #281 - ? Unknown ? Grass/Cave (rate=15) - Mew Lv45, Shinx Lv45, Goldeen Lv46, Dustox Lv45, Flaaffy Lv47, Pineco Lv46, Slowbro Lv47, Chikorita Lv46, Lombre Lv47, Poliwag Lv45, Drowzee Lv48, Aron Lv47
Set #282 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Vileplume Lv45, Raichu Lv45, Espeon Lv47, Charmeleon Lv46, Donphan Lv48, Clefable Lv47, Aerodactyl Lv47, Gyarados Lv45, Lickitung Lv47, Golduck Lv45, Abomasnow Lv47, Skuntank Lv45, Victreebel Lv47, Charizard Lv45, Flygon Lv47, Salamence Lv45
Set #283 - ? Unknown ? Grass/Cave (rate=15) - Luxio Lv45, Cleffa Lv45, Combee Lv46, Milotic Lv45, Tauros Lv47, Meowth Lv46, Skiploom Lv47, Dusclops Lv46, Whiscash Lv47, Rattata Lv45, Croconaw Lv48, Castform Lv47
Set #284 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Sharpedo Lv45, Crobat Lv45, Bellsprout Lv47, Lanturn Lv46, Dragonite Lv48, Wailmer Lv47, Geodude Lv47, Croconaw Lv45, Suicune Lv47, Blissey Lv45, Clefairy Lv47, Raticate Lv45, Giratina Lv47, Medicham Lv45, Lapras Lv47, Seviper Lv45
Set #285 - ? Unknown ? Grass/Cave (rate=15) - Dratini Lv45, Kabutops Lv45, Electrode Lv46, Cleffa Lv45, Spinda Lv47, Ninjask Lv46, Milotic Lv47, Unown Lv46, Solrock Lv47, Kabutops Lv45, Gyarados Lv48, Stunky Lv47
Set #286 - ? Unknown ? Swarm/Radar/GBA (rate=15) - Ekans Lv45, Bastiodon Lv45, Hoothoot Lv47, Gastly Lv46, Gastrodon Lv48, Masquerain Lv47, Kakuna Lv47, Huntail Lv45, Chingling Lv47, Grotle Lv45, Vespiquen Lv47, Poliwag Lv45, Happiny Lv47, Snover Lv45, Cradily Lv47, Castform Lv45
Set #287 - Snowpoint Temple Grass/Cave (rate=5) - Typhlosion Lv47, Flygon Lv48, Relicanth Lv49, Charizard Lv50, Clefable Lv48, Castform Lv49, Muk Lv47, Deoxys Lv49, Gligar Lv49, Cyndaquil Lv47, Claydol Lv49, Steelix Lv47
Set #288 - Snowpoint Temple Swarm/Radar/GBA (rate=5) - Prinplup Lv47, Uxie Lv48, Cranidos Lv48, Granbull Lv49, Cacturne Lv49, Hypno Lv47, Roselia Lv49, Groudon Lv47, Mr. Mime Lv49, Cyndaquil Lv47, Dustox Lv49, Alakazam Lv47, Primeape Lv49, Starly Lv47, Shellder Lv49, Cyndaquil Lv47
Set #289 - Snowpoint Temple Grass/Cave (rate=5) - Gulpin Lv47, Tropius Lv48, Masquerain Lv49, Crobat Lv50, Tentacruel Lv48, Machoke Lv49, Elekid Lv47, Pupitar Lv49, Metagross Lv49, Lickitung Lv47, Barboach Lv49, Quagsire Lv47
Set #290 - Snowpoint Temple Swarm/Radar/GBA (rate=5) - Snubbull Lv47, Combusken Lv48, Loudred Lv48, Seel Lv49, Pachirisu Lv49, Electabuzz Lv47, Piloswine Lv49, Zapdos Lv47, Houndoom Lv49, Ho-Oh Lv47, Dratini Lv49, Grovyle Lv47, Magnezone Lv49, Cranidos Lv47, Omastar Lv49, Slowbro Lv47
Set #291 - Snowpoint Temple Grass/Cave (rate=5) - Pichu Lv47, Gible Lv48, Marill Lv49, Snubbull Lv50, Mesprit Lv48, Ursaring Lv50, Slakoth Lv48, Golduck Lv49, Ho-Oh Lv50, Beautifly Lv47, Furret Lv50, Shuckle Lv47
Set #292 - Snowpoint Temple Swarm/Radar/GBA (rate=5) - Nincada Lv47, Pichu Lv48, Growlithe Lv48, Spinda Lv50, Kricketot Lv50, Linoone Lv47, Hippopotas Lv50, Luxray Lv47, Cranidos Lv50, Bellsprout Lv47, Magcargo Lv50, Gorebyss Lv47, Drifblim Lv50, Tentacool Lv47, Corsola Lv50, Stunky Lv47
Set #293 - Snowpoint Temple Grass/Cave (rate=5) - Skitty Lv47, Murkrow Lv48, Numel Lv49, Croagunk Lv50, Machoke Lv48, Beldum Lv50, Camerupt Lv48, Ambipom Lv49, Magikarp Lv50, Lombre Lv47, Wobbuffet Lv50, Lunatone Lv47
Set #294 - Snowpoint Temple Swarm/Radar/GBA (rate=5) - Nidorina Lv47, Doduo Lv48, Ursaring Lv48, Koffing Lv50, Nidorino Lv50, Flaaffy Lv47, Machop Lv50, Glaceon Lv47, Bronzor Lv50, Zubat Lv47, Nidoking Lv50, Granbull Lv47, Mothim Lv50, Whiscash Lv47, Blissey Lv50, Armaldo Lv47
Set #295 - Snowpoint Temple Grass/Cave (rate=5) - Tangrowth Lv47, Tentacool Lv48, Shroomish Lv49, Shellder Lv50, Togetic Lv48, Graveler Lv51, Seedot Lv49, Electivire Lv49, Lumineon Lv51, Smeargle Lv47, Vulpix Lv51, Wartortle Lv47
Set #296 - Snowpoint Temple Swarm/Radar/GBA (rate=5) - Seviper Lv47, Latios Lv48, Charizard Lv48, Jolteon Lv51, Spiritomb Lv51, Croagunk Lv47, Gulpin Lv51, Gloom Lv47, Gastly Lv51, Blaziken Lv47, Vaporeon Lv51, Rhyhorn Lv47, Seviper Lv51, Shroomish Lv47, Cacnea Lv51, Porygon2 Lv47
Set #297 - Snowpoint Temple Grass/Cave (rate=5) - Ditto Lv47, Jirachi Lv48, Purugly Lv49, Mr. Mime Lv50, Pidgey Lv48, Gardevoir Lv51, Kirlia Lv49, Huntail Lv49, Scyther Lv51, Octillery Lv47, Sharpedo Lv51, Chatot Lv47
Set #298 - Snowpoint Temple Swarm/Radar/GBA (rate=5) - Feebas Lv47, Spinarak Lv48, Marowak Lv48, Wurmple Lv51, Floatzel Lv51, Dragonite Lv47, Poliwag Lv51, Wigglytuff Lv47, Nincada Lv51, Ambipom Lv47, Rampardos Lv51, Pikachu Lv47, Riolu Lv51, Clefable Lv47, Tyranitar Lv51, Roserade Lv47
Set #299 - Wayward Cave Grass/Cave (rate=10) - Medicham Lv18, Delcatty Lv18, Giratina Lv17, Bronzong Lv19, Kyogre Lv20, Ivysaur Lv20, Nidorino Lv19, Shellos Lv20, Cherrim Lv17, Sharpedo Lv18, Ditto Lv17, Whismur Lv18
Set #300 - Wayward Cave Swarm/Radar/GBA (rate=10) - Manaphy Lv18, Psyduck Lv18, Smeargle Lv20, Ledyba Lv20, Noctowl Lv17, Wigglytuff Lv18, Magnemite Lv17, Kabuto Lv18, Ariados Lv17, Oddish Lv18, Cranidos Lv17, Gulpin Lv18, Sceptile Lv17, Yanmega Lv18, Kyogre Lv17, Shedinja Lv18
Set #301 - Wayward Cave Grass/Cave (rate=10) - Diglett Lv18, Barboach Lv18, Salamence Lv17, Cresselia Lv19, Chansey Lv20, Drapion Lv20, Suicune Lv19, Hitmonlee Lv20, Gliscor Lv20, Wingull Lv18, Electivire Lv20, Alakazam Lv18
Set #302 - Wayward Cave Swarm/Radar/GBA (rate=10) - Zapdos Lv18, Tropius Lv18, Flygon Lv20, Darkrai Lv20, Charizard Lv20, Drapion Lv18, Wailord Lv20, Sharpedo Lv18, Clefairy Lv20, Cherrim Lv18, Diglett Lv20, Milotic Lv18, Rhyperior Lv20, Dunsparce Lv18, Latios Lv20, Mesprit Lv18
Set #303 - Ruin Maniac Cave Grass/Cave (rate=10) - Beedrill Lv23, Electivire Lv22, Togekiss Lv21, Granbull Lv23, Delibird Lv23, Mightyena Lv23, Snorunt Lv23, Scizor Lv23, Lileep Lv23, Grumpig Lv22, Weezing Lv23, Kangaskhan Lv24
Set #304 - Ruin Maniac Cave Swarm/Radar/GBA (rate=10) - Shedinja Lv23, Growlithe Lv22, Gastrodon Lv23, Scizor Lv23, Charmeleon Lv23, Beedrill Lv24, Shelgon Lv23, Cherrim Lv22, Whiscash Lv23, Claydol Lv22, Houndour Lv23, Squirtle Lv22, Sunkern Lv23, Glaceon Lv22, Mothim Lv23, Lapras Lv22
Set #305 - Ruin Maniac Cave Grass/Cave (rate=10) - Porygon Lv24, Relicanth Lv23, Bastiodon Lv22, Metapod Lv24, Horsea Lv24, Zapdos Lv24, Omanyte Lv24, Hippopotas Lv24, Slowbro Lv24, Skorupi Lv23, Marill Lv24, Wurmple Lv25
Set #306 - Ruin Maniac Cave Swarm/Radar/GBA (rate=10) - Metapod Lv24, Kangaskhan Lv23, Pidgeot Lv24, Wurmple Lv24, Koffing Lv24, Meowth Lv25, Regirock Lv24, Mesprit Lv23, Rhyperior Lv24, Snorunt Lv23, Ninetales Lv24, Primeape Lv23, Pinsir Lv24, Bidoof Lv23, Bibarel Lv24, Pidgeotto Lv23
Set #307 - Maniac Tunnel Grass/Cave (rate=10) - Mantyke Lv25, Lotad Lv24, Togekiss Lv23, Victreebel Lv25, Jynx Lv25, Cacnea Lv25, Doduo Lv25, Slowpoke Lv25, Hitmonchan Lv25, Shieldon Lv24, Cubone Lv25, Mime Jr. Lv26
Set #308 - Maniac Tunnel Swarm/Radar/GBA (rate=10) - Golbat Lv25, Pupitar Lv24, Aerodactyl Lv25, Registeel Lv25, Dragonite Lv25, Jigglypuff Lv26, Lugia Lv25, Marshtomp Lv24, Abra Lv25, Houndour Lv24, Smoochum Lv25, Meganium Lv24, Girafarig Lv25, Aipom Lv24, Manaphy Lv25, Vileplume Lv24
Set #309 - Trophy Garden Grass/Cave (rate=10) - Plusle Lv21, Slugma Lv22, Marowak Lv22, Aron Lv23, Bastiodon Lv23, Magneton Lv24, Lickilicky Lv22, Hitmonchan Lv22, Lapras Lv24, Mew Lv22, Wooper Lv24, Swinub Lv22
Set #310 - Trophy Garden Swarm/Radar/GBA (rate=10) - Togetic Lv21, Crawdaunt Lv22, Natu Lv23, Poliwag Lv24, Seedot Lv24, Mewtwo Lv22, Duskull Lv24, Munchlax Lv22, Gardevoir Lv24, Gulpin Lv22, Mantyke Lv24, Rampardos Lv22, Delcatty Lv24, Spinda Lv22, Misdreavus Lv24, Magcargo Lv22
Set #311 - Iron Island Surfing (rate=10) - Bronzor Lvs 20-30, Bonsly Lvs 20-30, Nidorina Lvs 20-40, Vespiquen Lvs 20-40, Vulpix Lvs 20-40
Set #312 - Iron Island Old Rod (rate=25) - Lotad Lvs 4-6, Regirock Lvs 3-7, Rhydon Lvs 5-10, Floatzel Lvs 5-10, Graveler Lvs 5-15
Set #313 - Iron Island Good Rod (rate=50) - Qwilfish Lvs 15-20, Ivysaur Lvs 15-20, Luvdisc Lvs 10-25, Duskull Lvs 10-25, Farfetch’D Lvs 10-25
Set #314 - Iron Island Super Rod (rate=75) - Magcargo Lvs 30-55, Bidoof Lvs 30-40, Jumpluff Lvs 20-50, Spiritomb Lvs 40-55, Lickitung Lvs 40-55
